Nombre del apartamento;URL;Precio;Area;Habitaciones;Baños;CONTACTO
Apartamento en Arriendo, Artek 104, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-3-banos-2-garajes/10999-M4722168;$6.600.000;98 m²;2;3;Contactar
Apartamento en Arriendo, ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-3-banos-3-garajes/3774-M4689846;$6.600.000;145 m²;2;3;Contactar
Apartamento en Arriendo, CHICO EL VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-2-banos-2-garajes/5545-M4440241;$6.646.000;110 m²;2;2;Contactar
Apartamento en Arriendo, VIRREY COUNTRY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-2-banos-2-garajes/5545-M4493465;$6.646.000;110 m²;2;2;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-2-banos-2-garajes/5545-M4438209;$6.646.000;105 m²;2;2;Contactar
Apartamento en Arriendo, EL CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-2-habitaciones-2-banos-1-garajes/717-M2537605;$6.700.000;95 m²;2;2;Contactar
Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-3-banos-3-garajes/3774-M4705958;$6.700.000;145 m²;2;3;Contactar
Apartamento en Arriendo, ROSALES MB SAS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-3-banos-2-garajes/3340-M4756448;$6.700.000;140 m²;2;3;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-2-banos-1-garajes/5545-M4487832;$6.700.000;105 m²;2;2;Contactar
Apartamento en Arriendo, LA CABRERA RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-2-habitaciones-3-banos-2-garajes/282-M4628876;$6.700.000;107 m²;2;3;Contactar
Apartamento en Venta y Arriendo, CHICO NORTE III, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/883-M2480885;$6.700.000;126 m²;2;3;Contactar
Apartamento en Arriendo, Santa Barbara Occidental Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-campo-alegre-2-habitaciones-4-banos-3-garajes/384-M4517583;$6.723.000;131.3 m²;2;4;Contactar
Apartamento en Arriendo, CHICO EL REFUGIO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-refugio-2-habitaciones-4-banos-2-garajes/2699-M4653455;$6.750.000;125 m²;2;4;Contactar
Apartamento en Arriendo, CHICO MUSEO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-3-banos-2-garajes/79-M4164535;$6.750.000;120 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-refugio-2-habitaciones-3-banos-2-garajes/5175-M4705560;$6.777.400;175 m²;2;3;Contactar
Apartamento en Arriendo, CHICO MUSEO Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/MC4510012;$6.800.000;165 m²;2;3;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-oriental-2-habitaciones-2-banos-3-garajes/175-M4546628;$6.800.000;131 m²;2;2;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-1-garajes/800-M4734567;$6.800.000;91 m²;2;2;Contactar
Apartamento en Arriendo, EL RETIRO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-retiro-2-habitaciones-3-banos-2-garajes/800-M2647274;$6.800.000;120 m²;2;3;Contactar
Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-2-banos-2-garajes/851-M1329174;$6.800.000;137 m²;2;2;Contactar
Apartamento en Arriendo, La Carolina Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-carolina-2-habitaciones-2-banos-1-garajes/342-M4117992;$6.800.000;100 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Oriental, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-2-garajes/2361-M4718151;$6.800.000;105 m²;2;2;Contactar
Apartamento en Arriendo, Pardo Rubio, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-2-garajes/15553-M4225403;$6.800.000;150 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-campo-alegre-2-habitaciones-3-banos-3-garajes/4877-M4188870;$6.800.000;170 m²;2;3;Contactar
Apartamento en Arriendo, San Patricio Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-4-banos-3-garajes/771-M4719292;$6.800.000;186 m²;2;4;Contactar
Apartamento en Arriendo, CHAPINERO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-1-banos-2-garajes/800-M2762659;$6.800.000;70 m²;2;1;Contactar
Apartamento en Arriendo, CHICO VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-virrey-2-habitaciones-3-banos-2-garajes/800-M2965972;$6.800.000;100 m²;2;3;Contactar
Apartamento en Arriendo, LAS ROSALES Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-edif-quinta-72-2-habitaciones-3-banos-2-garajes/MC4754599;$6.800.000;140 m²;2;3;Contactar
Apartamento en Arriendo, LA CAROLINA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-plenitud-2-habitaciones-3-banos-1-garajes/438-M4738216;$6.800.000;98 m²;2;3;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-2-garajes/770-M3307344;$6.800.000;250 m²;2;3;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mochuelo-norte-2-habitaciones-3-banos-3-garajes/2266-M4259518;$6.800.000;182 m²;2;3;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/800-M4428548;$6.800.000;90 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-campo-alegre-2-habitaciones-3-banos-2-garajes/2671-M4587153;$6.800.000;144.3 m²;2;3;Contactar
Apartamento en Arriendo, Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-2-banos-2-garajes/2699-M2768470;$6.800.000;137 m²;2;2;Contactar
Apartamento en Arriendo, CHAPINERO ALTO EMAUS Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/MC4701261;$6.850.000;113 m²;2;2;Contactar
Apartamento en Arriendo, EL CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/10139-M4706146;$6.900.000;110 m²;2;2;Contactar
Apartamento en Arriendo, san patricio|usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-4-banos-2-garajes/2996-M4464095;$6.900.000;116 m²;2;4;Contactar
Apartamento en Arriendo, Santa Barbara Alta, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-1-banos-1-garajes/2214-M4574149;$6.900.000;150 m²;2;1;Contactar
Apartamento en Arriendo, Santa Paula, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-3-banos-2-garajes/10093-M4694741;$6.900.000;120 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-2-garajes/342-M4319590;$6.900.000;174.99 m²;2;2;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-3-banos-2-garajes/10139-M4101557;$6.900.000;95 m²;2;3;Contactar
Apartamento en Arriendo, CHAPINERO ALTO EMAUS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-2-garajes/3553-M3662778;$6.900.000;174.99 m²;2;2;Contactar
Apartamento en Arriendo, CHICO VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/10139-M2757313;$6.900.000;110 m²;2;2;Contactar
Apartamento en Arriendo, COUNTRY VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-2-banos-2-garajes/5586-M4186296;$6.920.000;110 m²;2;2;Contactar
Apartamento en Arriendo, Nueva Granada Chapinero, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/73-M4712060;$6.950.000;113 m²;2;2;Contactar
Apartamento en Arriendo, la cabrera virrey, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/217-M4740438;$6.980.000;150 m²;2;3;Contactar
Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-3-banos-2-garajes/159-M4492332;$6.999.990;179 m²;2;3;Contactar
Apartamento en Arriendo, Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/10139-M3692762;$7.000.000;118 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-2-banos-2-garajes/5175-M4409625;$7.000.000;88 m²;2;2;Contactar
Apartamento en Arriendo, Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-3-banos-2-garajes/5031-M4620348;$7.000.000;118 m²;2;3;Contactar
Apartamento en Arriendo, Chico Reservado, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-3-banos-2-garajes/5545-M4745060;$7.000.000;130 m²;2;3;Contactar
Apartamento en Arriendo, PARQUE DEL VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/3815-M4677056;$7.000.000;93.76 m²;2;3;Contactar
Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/800-M3963706;$7.000.000;90 m²;2;3;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/800-M3479193;$7.000.000;150 m²;2;3;Contactar
Apartamento en Arriendo, CHICO EL REFUGIO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-refugio-2-habitaciones-3-banos-2-garajes/800-M3112005;$7.000.000;126 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-3-banos-2-garajes/2671-M4480226;$7.000.000;134.82 m²;2;3;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/800-M2755602;$7.000.000;115 m²;2;2;Contactar
Apartamento en Arriendo, chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/800-M4418610;$7.000.000;93 m²;2;3;Contactar
Apartamento en Arriendo, VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/717-M4422356;$7.000.000;150 m²;2;2;Contactar
Apartamento en Arriendo, PARQUE VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-1-garajes/5545-M4681647;$7.000.000;80 m²;2;2;Contactar
Apartamento en Arriendo, Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-1-garajes/79-M4361182;$7.000.000;90 m²;2;2;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-3-garajes/10139-M4533076;$7.000.000;98 m²;2;3;Contactar
Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-maria-cristina-2-habitaciones-2-banos-1-garajes/212-186372;$7.000.000;73 m²;2;2;Contactar
Apartamento en Arriendo, Santa Bibiana, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-3-banos-2-garajes/205-M4205333;$7.000.000;148.58 m²;2;3;Contactar
Apartamento en Arriendo, CHICO PARQUE DE LA 93, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/438-M4040599;$7.000.000;130 m²;2;2;Contactar
Apartamento en Arriendo, Santa Fe Martires, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-veracruz-2-habitaciones-3-banos-1-garajes/10300-M4491917;$7.000.000;131 m²;2;3;Contactar
Apartamento en Arriendo, COUNTRY VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-2-habitaciones-3-banos-2-garajes/5586-M4417118;$7.000.000;110 m²;2;3;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/523-M4688015;$7.000.000;100 m²;2;3;Contactar
Apartamento en Arriendo, LA CABRERA CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/10139-M2640295;$7.000.000;117 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-4-banos-2-garajes/34-M3063207;$7.000.000;162.33 m²;2;4;Contactar
Apartamento en Arriendo, Chico Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/2969-M4471297;$7.000.000;110.81 m²;2;3;Contactar
Apartamento en Arriendo, Nogal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mandalay-et-ii-2-habitaciones-2-banos-2-garajes/11013-M4751577;$7.000.000;89.5 m²;2;2;Contactar
Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-reservado-2-habitaciones-3-banos-2-garajes/800-M2862687;$7.000.000;126 m²;2;3;Contactar
Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-3-banos-2-garajes/800-M3566793;$7.000.000;98 m²;2;3;Contactar
Apartamento en Arriendo, CHICO VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-4-banos-2-garajes/800-M3476613;$7.000.000;124 m²;2;4;Contactar
Apartamento en Arriendo, PARQUE DEL VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/800-M4713825;$7.000.000;115 m²;2;2;Contactar
Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-reservado-2-habitaciones-3-banos-2-garajes/800-M2780504;$7.000.000;116 m²;2;3;Contactar
Apartamento en Arriendo, PARQUE DEL VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/800-M4734377;$7.000.000;115 m²;2;2;Contactar
Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-reservado-2-habitaciones-2-banos-2-garajes/800-M2898835;$7.000.000;90 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-2-banos-2-garajes/175-M4422442;$7.000.000;150 m²;2;2;Contactar
Apartamento en Arriendo, La Carolina Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-carolina-2-habitaciones-3-banos-2-garajes/2671-M4697688;$7.000.000;130 m²;2;3;Contactar
Apartamento en Arriendo, El Nogal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-nogal-2-habitaciones-3-banos-2-garajes/16475-M4666015;$7.000.000;150 m²;2;3;Contactar
Apartamento en Arriendo, ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-3-banos-2-garajes/717-M3730360;$7.000.000;198 m²;2;3;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-3-garajes/10139-M4537803;$7.000.000;98 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-3-banos-2-garajes/34-M4619669;$7.000.000;156 m²;2;3;Contactar
Apartamento en Arriendo, Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-3-banos-2-garajes/2412-M4600001;$7.000.000;150 m²;2;3;Contactar
Apartamento en Arriendo, Chico Reservado, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-4-banos-2-garajes/2412-M4338471;$7.000.000;154.7 m²;2;4;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/523-M4687934;$7.000.000;100 m²;2;3;Contactar
Apartamento en Arriendo, LA CABRERA CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-2-habitaciones-3-banos-1-garajes/874-M4127073;$7.000.000;97 m²;2;3;Contactar
Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/10312-M4463145;$7.000.000;154.7 m²;2;3;Contactar
Apartamento en Arriendo, ROSALES EMAUS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/990-M4658599;$7.000.000;113 m²;2;2;Contactar
Apartamento en Arriendo, CHICO VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/990-M4413480;$7.000.000;88 m²;2;3;Contactar
Apartamento en Arriendo, Chico Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-iii-2-habitaciones-4-banos-3-garajes/698-M4432937;$7.000.000;168 m²;2;4;Contactar
Apartamento en Arriendo, CHICO VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-1-garajes/800-M2876075;$7.000.000;100 m²;2;3;Contactar
Apartamento en Arriendo, BELLA VISTA NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-porciuncula-2-habitaciones-3-banos-2-garajes/800-M2846543;$7.000.000;200 m²;2;3;Contactar
Apartamento en Arriendo, PARQUE DEL VIRREY, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/800-M4695057;$7.000.000;115 m²;2;2;Contactar
Apartamento en Arriendo, El Virrey, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/2671-M4708479;$7.000.000;130 m²;2;3;Contactar
Apartamento en Arriendo, ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-4-banos-2-garajes/717-M4269672;$7.000.000;147 m²;2;4;Contactar
Apartamento en Arriendo, LA CABRERA ALTA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-2-habitaciones-3-banos-2-garajes/10999-M4634476;$7.000.000;107 m²;2;3;Contactar
Apartamento en Arriendo, EL CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/10139-M4612420;$7.000.000;80 m²;2;2;Contactar
Apartamento en Arriendo, El Nogal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-espartillal-2-habitaciones-3-banos-2-garajes/5044-M4624816;$7.000.000;160 m²;2;3;Contactar
Apartamento en Arriendo, El Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/920-M4039907;$7.000.000;130 m²;2;3;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-3-garajes/2147-M4738278;$7.000.000;98 m²;2;3;Contactar
Apartamento en Arriendo, CHICO CABRERA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/2501-M2724349;$7.000.000;112 m²;2;3;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-3-banos-2-garajes/2501-M4079867;$7.000.000;120 m²;2;3;Contactar
Apartamento en Arriendo, CHICO NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-3-garajes/3038-M4516765;$7.000.000;160 m²;2;3;Contactar
Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-1-garajes/3036-M4527821;$7.000.000;150 m²;2;2;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/44-M4652391;$7.000.000;130 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-3-banos-2-garajes/73-M4107612;$7.037.000;145 m²;2;3;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-2-garajes/73-M4434307;$7.072.000;105 m²;2;2;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-2-banos-2-garajes/800-M4535310;$7.100.000;94 m²;2;2;Contactar
Apartamento en Arriendo, El Nogal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-1-garajes/3284-M4528069;$7.200.000;150 m²;2;2;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-1-garajes/93-M4528878;$7.200.000;150 m²;2;2;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-1-garajes/847-M4686228;$7.200.000;150 m²;2;2;Contactar
Apartamento en Venta y Arriendo, CABRERA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-2-habitaciones-3-banos-2-garajes/800-M2898541;$7.200.000;170 m²;2;3;Contactar
Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-1-garajes/512-M4532043;$7.200.000;150 m²;2;2;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-1-garajes/79-M4529237;$7.200.000;150 m²;2;2;Contactar
Apartamento en Arriendo, Los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-2-habitaciones-2-banos-2-garajes/34-M3597723;$7.200.000;140 m²;2;2;Contactar
